
-100,06/02/2022 13:52:47
-100,06/02/2022 13:52:51
-100,06/02/2022 13:52:55
-100,06/02/2022 13:52:59
-100,06/02/2022 13:53:03
-100,06/02/2022 13:53:07
-100,06/02/2022 13:53:11
-100,06/02/2022 13:53:15
-100,06/02/2022 13:53:19
-100,06/02/2022 13:53:23
-100,06/02/2022 13:53:27
-100,06/02/2022 13:53:31
-100,06/02/2022 13:53:35
-100,06/02/2022 13:53:39
-100,06/02/2022 13:53:43
-100,06/02/2022 13:53:47
-100,06/02/2022 13:53:51
-100,06/02/2022 13:53:55
-100,06/02/2022 13:53:59
-73,06/02/2022 13:54:03
-69,06/02/2022 13:54:07
-70,06/02/2022 13:54:11
-70,06/02/2022 13:54:16
-73,06/02/2022 13:54:20
-71,06/02/2022 13:54:24
-70,06/02/2022 13:54:28
-72,06/02/2022 13:54:32
-71,06/02/2022 13:54:36
-71,06/02/2022 13:54:41
-73,06/02/2022 13:54:45
-71,06/02/2022 13:54:49
-74,06/02/2022 13:54:53
-74,06/02/2022 13:54:57
-71,06/02/2022 13:55:01
-69,06/02/2022 13:55:06
-69,06/02/2022 13:55:10
-72,06/02/2022 13:55:14
-61,06/02/2022 13:55:18
-78,06/02/2022 13:55:22
-74,06/02/2022 13:55:26
-73,06/02/2022 13:55:30
-77,06/02/2022 13:55:35
-88,06/02/2022 13:55:39
-76,06/02/2022 13:55:43
-77,06/02/2022 13:55:47
-76,06/02/2022 13:55:51
-100,06/02/2022 13:55:55
-77,06/02/2022 13:55:59
-75,06/02/2022 13:56:03
-77,06/02/2022 13:56:08
-86,06/02/2022 13:56:12
-75,06/02/2022 13:56:16
-78,06/02/2022 13:56:20
-76,06/02/2022 13:56:24
-100,06/02/2022 13:56:28
-89,06/02/2022 13:56:32
-89,06/02/2022 13:56:37
-76,06/02/2022 13:56:41
-100,06/02/2022 13:56:45
-81,06/02/2022 13:56:49
-86,06/02/2022 13:56:53
-91,06/02/2022 13:56:57
-85,06/02/2022 13:57:02
-78,06/02/2022 13:57:05
-76,06/02/2022 13:57:10
-77,06/02/2022 13:57:14
-77,06/02/2022 13:57:18
-88,06/02/2022 13:57:22
-77,06/02/2022 13:57:26
-77,06/02/2022 13:57:30
-77,06/02/2022 13:57:35
-88,06/02/2022 13:57:39
-84,06/02/2022 13:57:43
-91,06/02/2022 13:57:47
-77,06/02/2022 13:57:51
-56,06/02/2022 13:57:56
-52,06/02/2022 13:58:00
-54,06/02/2022 13:58:04
-51,06/02/2022 13:58:08
-54,06/02/2022 13:58:12
-54,06/02/2022 13:58:16
-50,06/02/2022 13:58:20
-59,06/02/2022 13:58:25
-50,06/02/2022 13:58:29
-54,06/02/2022 13:58:33
-55,06/02/2022 13:58:37
-52,06/02/2022 13:58:41
-75,06/02/2022 13:58:45
-84,06/02/2022 13:58:49
-78,06/02/2022 13:58:54
-80,06/02/2022 13:58:58
-80,06/02/2022 13:59:02
-77,06/02/2022 13:59:06
-80,06/02/2022 13:59:10
-78,06/02/2022 13:59:14
-76,06/02/2022 13:59:18
-77,06/02/2022 13:59:23
-76,06/02/2022 13:59:27
-80,06/02/2022 13:59:31
-79,06/02/2022 13:59:35
-76,06/02/2022 13:59:39
-73,06/02/2022 13:59:44
-77,06/02/2022 13:59:48
-78,06/02/2022 13:59:52
-79,06/02/2022 13:59:56
-72,06/02/2022 14:00:00
-79,06/02/2022 14:00:04
-78,06/02/2022 14:00:09
-78,06/02/2022 14:00:13
-85,06/02/2022 14:00:17
-78,06/02/2022 14:00:21
-73,06/02/2022 14:00:25
-77,06/02/2022 14:00:29
-72,06/02/2022 14:00:33
-100,06/02/2022 14:00:37
-90,06/02/2022 14:00:41
-81,06/02/2022 14:00:46
-83,06/02/2022 14:00:50
-83,06/02/2022 14:00:54
-83,06/02/2022 14:00:58
-84,06/02/2022 14:01:02
-100,06/02/2022 14:01:06
-83,06/02/2022 14:01:11
-83,06/02/2022 14:01:14
-83,06/02/2022 14:01:19
-84,06/02/2022 14:01:23
-82,06/02/2022 14:01:27
