
-100,06/02/2022 13:52:47
-100,06/02/2022 13:52:51
-100,06/02/2022 13:52:55
-100,06/02/2022 13:52:59
-100,06/02/2022 13:53:03
-100,06/02/2022 13:53:07
-100,06/02/2022 13:53:11
-100,06/02/2022 13:53:15
-100,06/02/2022 13:53:19
-100,06/02/2022 13:53:23
-100,06/02/2022 13:53:27
-100,06/02/2022 13:53:31
-100,06/02/2022 13:53:35
-100,06/02/2022 13:53:39
-100,06/02/2022 13:53:43
-100,06/02/2022 13:53:47
-100,06/02/2022 13:53:51
-100,06/02/2022 13:53:55
-100,06/02/2022 13:53:59
-77,06/02/2022 13:54:03
-79,06/02/2022 13:54:07
-77,06/02/2022 13:54:12
-81,06/02/2022 13:54:16
-78,06/02/2022 13:54:20
-81,06/02/2022 13:54:24
-81,06/02/2022 13:54:28
-79,06/02/2022 13:54:33
-79,06/02/2022 13:54:37
-79,06/02/2022 13:54:41
-79,06/02/2022 13:54:45
-79,06/02/2022 13:54:49
-81,06/02/2022 13:54:53
-85,06/02/2022 13:54:57
-84,06/02/2022 13:55:02
-85,06/02/2022 13:55:06
-80,06/02/2022 13:55:10
-77,06/02/2022 13:55:14
-74,06/02/2022 13:55:18
-100,06/02/2022 13:55:22
-85,06/02/2022 13:55:26
-86,06/02/2022 13:55:31
-85,06/02/2022 13:55:35
-86,06/02/2022 13:55:39
-84,06/02/2022 13:55:43
-86,06/02/2022 13:55:47
-85,06/02/2022 13:55:51
-85,06/02/2022 13:55:56
-85,06/02/2022 13:56:00
-83,06/02/2022 13:56:04
-84,06/02/2022 13:56:08
-86,06/02/2022 13:56:12
-84,06/02/2022 13:56:16
-86,06/02/2022 13:56:21
-88,06/02/2022 13:56:25
-100,06/02/2022 13:56:29
-85,06/02/2022 13:56:33
-83,06/02/2022 13:56:37
-86,06/02/2022 13:56:41
-85,06/02/2022 13:56:45
-82,06/02/2022 13:56:50
-100,06/02/2022 13:56:54
-82,06/02/2022 13:56:58
-82,06/02/2022 13:57:02
-92,06/02/2022 13:57:06
-83,06/02/2022 13:57:10
-85,06/02/2022 13:57:14
-83,06/02/2022 13:57:19
-82,06/02/2022 13:57:23
-83,06/02/2022 13:57:27
-83,06/02/2022 13:57:31
-82,06/02/2022 13:57:35
-100,06/02/2022 13:57:39
-82,06/02/2022 13:57:43
-90,06/02/2022 13:57:48
-85,06/02/2022 13:57:52
-75,06/02/2022 13:57:56
-72,06/02/2022 13:58:00
-72,06/02/2022 13:58:04
-72,06/02/2022 13:58:08
-84,06/02/2022 13:58:12
-80,06/02/2022 13:58:17
-84,06/02/2022 13:58:21
-72,06/02/2022 13:58:25
-71,06/02/2022 13:58:29
-71,06/02/2022 13:58:33
-72,06/02/2022 13:58:37
-66,06/02/2022 13:58:42
-50,06/02/2022 13:58:46
-53,06/02/2022 13:58:50
-53,06/02/2022 13:58:54
-54,06/02/2022 13:58:58
-53,06/02/2022 13:59:02
-53,06/02/2022 13:59:07
-59,06/02/2022 13:59:11
-53,06/02/2022 13:59:15
-58,06/02/2022 13:59:19
-54,06/02/2022 13:59:24
-54,06/02/2022 13:59:28
-53,06/02/2022 13:59:32
-54,06/02/2022 13:59:36
-74,06/02/2022 13:59:40
-73,06/02/2022 13:59:44
-53,06/02/2022 13:59:48
-52,06/02/2022 13:59:52
-52,06/02/2022 13:59:56
-52,06/02/2022 14:00:01
-56,06/02/2022 14:00:05
-72,06/02/2022 14:00:09
-56,06/02/2022 14:00:13
-73,06/02/2022 14:00:17
-54,06/02/2022 14:00:21
-54,06/02/2022 14:00:26
-54,06/02/2022 14:00:30
-54,06/02/2022 14:00:34
-68,06/02/2022 14:00:38
-70,06/02/2022 14:00:42
-61,06/02/2022 14:00:46
-62,06/02/2022 14:00:51
-61,06/02/2022 14:00:55
-61,06/02/2022 14:00:59
-67,06/02/2022 14:01:03
-67,06/02/2022 14:01:07
-66,06/02/2022 14:01:11
-62,06/02/2022 14:01:16
-61,06/02/2022 14:01:20
-61,06/02/2022 14:01:24
-60,06/02/2022 14:01:28
