
[-80, -82, -54, -66, -79],02/03/2022 19:38:03
[-82, -80, -49, -67, -77],02/03/2022 19:38:07
[-82, -80, -50, -83, -69],02/03/2022 19:38:11
[-87, -82, -50, -67, -77],02/03/2022 19:38:15
[-81, -82, -49, -66, -81],02/03/2022 19:38:19
[-100, -79, -50, -76, -81],02/03/2022 19:38:23
[-78, -78, -49, -84, -82],02/03/2022 19:38:27
[-85, -78, -50, -75, -80],02/03/2022 19:38:32
[-83, -80, -50, -72, -72],02/03/2022 19:38:36
[-83, -78, -53, -84, -73],02/03/2022 19:38:40
[-80, -81, -50, -71, -72],02/03/2022 19:38:44
[-77, -81, -54, -67, -72],02/03/2022 19:38:48
[-79, -80, -50, -70, -70],02/03/2022 19:38:52
[-78, -83, -50, -67, -79],02/03/2022 19:38:57
[-80, -82, -50, -73, -80],02/03/2022 19:39:01
[-79, -85, -50, -87, -82],02/03/2022 19:39:05
[-81, -80, -49, -70, -75],02/03/2022 19:39:09
[-85, -84, -53, -79, -78],02/03/2022 19:39:13
[-81, -80, -53, -81, -91],02/03/2022 19:39:17
[-79, -79, -48, -68, -79],02/03/2022 19:39:22
[-78, -78, -49, -69, -78],02/03/2022 19:39:26
[-79, -83, -49, -79, -79],02/03/2022 19:39:30
[-80, -77, -54, -68, -100],02/03/2022 19:39:34
[-83, -84, -48, -68, -80],02/03/2022 19:39:38
[-81, -82, -54, -80, -81],02/03/2022 19:39:42
[-77, -83, -49, -79, -71],02/03/2022 19:39:47
[-89, -84, -49, -70, -79],02/03/2022 19:39:51
[-87, -79, -49, -68, -71],02/03/2022 19:39:55
[-79, -100, -49, -68, -100],02/03/2022 19:39:59
[-79, -80, -49, -68, -71],02/03/2022 19:40:03
[-80, -81, -48, -68, -79],02/03/2022 19:40:08
[-80, -80, -54, -69, -70],02/03/2022 19:40:12
[-79, -84, -47, -67, -79],02/03/2022 19:40:16
[-79, -82, -54, -80, -80],02/03/2022 19:40:20
[-81, -80, -54, -69, -79],02/03/2022 19:40:24
[-77, -79, -54, -68, -78],02/03/2022 19:40:28
[-79, -84, -48, -68, -79],02/03/2022 19:40:33
[-79, -84, -49, -80, -74],02/03/2022 19:40:37
[-80, -85, -49, -68, -71],02/03/2022 19:40:41
[-88, -80, -49, -69, -71],02/03/2022 19:40:45
[-79, -80, -54, -68, -71],02/03/2022 19:40:49
[-80, -79, -49, -68, -71],02/03/2022 19:40:53
[-79, -82, -54, -80, -79],02/03/2022 19:40:57
[-79, -82, -54, -68, -79],02/03/2022 19:41:02
[-79, -80, -48, -80, -79],02/03/2022 19:41:06
[-77, -79, -48, -69, -71],02/03/2022 19:41:10
[-100, -81, -48, -80, -80],02/03/2022 19:41:14
[-100, -77, -48, -68, -71],02/03/2022 19:41:18
[-100, -84, -49, -68, -79],02/03/2022 19:41:22
[-79, -79, -54, -68, -79],02/03/2022 19:41:26
[-80, -87, -49, -69, -79],02/03/2022 19:41:31
[-80, -79, -49, -69, -80],02/03/2022 19:41:35
[-80, -85, -49, -79, -78],02/03/2022 19:41:39
[-77, -83, -48, -68, -79],02/03/2022 19:41:43
[-79, -84, -54, -69, -79],02/03/2022 19:41:47
[-78, -80, -54, -68, -78],02/03/2022 19:41:51
[-79, -84, -54, -68, -79],02/03/2022 19:41:56
[-79, -84, -54, -72, -70],02/03/2022 19:42:00
[-80, -86, -54, -68, -71],02/03/2022 19:42:04
[-79, -83, -49, -69, -71],02/03/2022 19:42:08
[-79, -81, -49, -68, -79],02/03/2022 19:42:12
[-80, -81, -48, -69, -80],02/03/2022 19:42:16
[-81, -84, -48, -81, -78],02/03/2022 19:42:21
[-80, -85, -49, -79, -79],02/03/2022 19:42:25
[-79, -84, -54, -79, -77],02/03/2022 19:42:29
[-80, -84, -54, -81, -71],02/03/2022 19:42:33
[-79, -83, -54, -68, -71],02/03/2022 19:42:37
[-80, -81, -54, -69, -80],02/03/2022 19:42:41
[-81, -81, -49, -68, -80],02/03/2022 19:42:46
[-100, -78, -48, -69, -100],02/03/2022 19:42:50
[-89, -81, -49, -68, -71],02/03/2022 19:42:54
[-87, -82, -49, -80, -71],02/03/2022 19:42:58
[-81, -78, -48, -69, -79],02/03/2022 19:43:02
[-86, -86, -54, -79, -80],02/03/2022 19:43:06
[-80, -80, -55, -80, -71],02/03/2022 19:43:11
[-81, -78, -55, -69, -71],02/03/2022 19:43:15
[-80, -84, -49, -68, -71],02/03/2022 19:43:19
[-78, -83, -54, -68, -71],02/03/2022 19:43:23
[-78, -83, -49, -68, -71],02/03/2022 19:43:27
[-80, -85, -48, -68, -78],02/03/2022 19:43:31
[-86, -86, -49, -69, -71],02/03/2022 19:43:36
[-78, -81, -54, -68, -78],02/03/2022 19:43:40
[-81, -84, -54, -80, -71],02/03/2022 19:43:44
[-86, -85, -49, -69, -79],02/03/2022 19:43:48
[-80, -81, -49, -68, -79],02/03/2022 19:43:52
[-79, -81, -48, -80, -78],02/03/2022 19:43:56
[-80, -79, -49, -69, -79],02/03/2022 19:44:01
[-79, -79, -55, -68, -79],02/03/2022 19:44:05
[-79, -78, -49, -68, -78],02/03/2022 19:44:09
[-91, -84, -54, -80, -71],02/03/2022 19:44:13
[-80, -80, -48, -68, -71],02/03/2022 19:44:17
[-80, -87, -54, -81, -71],02/03/2022 19:44:21
[-86, -85, -48, -68, -71],02/03/2022 19:44:26
[-80, -86, -48, -68, -79],02/03/2022 19:44:30
[-80, -83, -48, -68, -78],02/03/2022 19:44:34
[-82, -80, -54, -68, -80],02/03/2022 19:44:38
[-88, -84, -49, -80, -71],02/03/2022 19:44:42
[-79, -82, -49, -80, -80],02/03/2022 19:44:46
[-79, -81, -49, -68, -78],02/03/2022 19:44:51
[-80, -84, -49, -69, -80],02/03/2022 19:44:55
[-80, -85, -49, -69, -81],02/03/2022 19:44:59
[-80, -84, -54, -69, -71],02/03/2022 19:45:03
[-80, -80, -49, -69, -68],02/03/2022 19:45:07
[-82, -79, -50, -81, -71],02/03/2022 19:45:11
[-80, -80, -54, -80, -71],02/03/2022 19:45:16
[-78, -85, -54, -79, -71],02/03/2022 19:45:20
[-79, -84, -49, -68, -79],02/03/2022 19:45:24
[-79, -86, -48, -69, -79],02/03/2022 19:45:28
[-77, -84, -49, -68, -78],02/03/2022 19:45:32
[-81, -78, -49, -69, -79],02/03/2022 19:45:36
[-80, -83, -54, -69, -70],02/03/2022 19:45:41
[-80, -79, -49, -68, -81],02/03/2022 19:45:45
[-80, -84, -49, -81, -81],02/03/2022 19:45:49
[-79, -81, -49, -69, -78],02/03/2022 19:45:53
[-79, -80, -49, -69, -79],02/03/2022 19:45:57
[-77, -78, -54, -68, -71],02/03/2022 19:46:02
[-77, -78, -54, -69, -71],02/03/2022 19:46:06
[-80, -79, -54, -69, -70],02/03/2022 19:46:10
[-78, -84, -49, -68, -76],02/03/2022 19:46:14
[-81, -87, -48, -68, -71],02/03/2022 19:46:18
[-82, -84, -49, -68, -78],02/03/2022 19:46:23
[-79, -84, -48, -69, -78],02/03/2022 19:46:27
[-79, -84, -49, -68, -78],02/03/2022 19:46:31
[-78, -84, -49, -69, -78],02/03/2022 19:46:35
[-78, -86, -54, -69, -70],02/03/2022 19:46:39
[-82, -82, -49, -69, -79],02/03/2022 19:46:43
[-81, -83, -50, -68, -71],02/03/2022 19:46:47
[-77, -83, -49, -69, -71],02/03/2022 19:46:51
[-85, -79, -48, -68, -79],02/03/2022 19:46:56
[-100, -83, -49, -68, -79],02/03/2022 19:47:00
[-83, -77, -54, -68, -71],02/03/2022 19:47:04
[-79, -82, -55, -68, -71],02/03/2022 19:47:08
[-100, -79, -54, -69, -71],02/03/2022 19:47:12
[-81, -100, -54, -69, -71],02/03/2022 19:47:16
