
[-71, -53, -67, -75, -82],02/03/2022 18:35:10
[-71, -53, -67, -72, -85],02/03/2022 18:35:15
[-72, -53, -67, -72, -83],02/03/2022 18:35:19
[-77, -54, -67, -86, -87],02/03/2022 18:35:24
[-71, -53, -67, -83, -87],02/03/2022 18:35:28
[-72, -58, -66, -86, -86],02/03/2022 18:35:32
[-71, -57, -66, -72, -85],02/03/2022 18:35:36
[-68, -58, -63, -72, -87],02/03/2022 18:35:40
[-68, -54, -63, -75, -82],02/03/2022 18:35:44
[-76, -53, -64, -74, -85],02/03/2022 18:35:49
[-68, -59, -64, -87, -82],02/03/2022 18:35:53
[-74, -60, -64, -88, -100],02/03/2022 18:35:57
[-69, -59, -66, -87, -82],02/03/2022 18:36:01
[-71, -58, -68, -86, -84],02/03/2022 18:36:05
[-71, -53, -67, -75, -83],02/03/2022 18:36:09
[-71, -53, -67, -74, -83],02/03/2022 18:36:14
[-71, -53, -66, -73, -83],02/03/2022 18:36:18
[-76, -54, -64, -73, -84],02/03/2022 18:36:22
[-71, -59, -64, -72, -85],02/03/2022 18:36:26
[-76, -54, -65, -71, -100],02/03/2022 18:36:30
[-77, -58, -63, -72, -85],02/03/2022 18:36:35
[-68, -54, -63, -85, -84],02/03/2022 18:36:39
[-68, -54, -63, -86, -83],02/03/2022 18:36:43
[-71, -54, -66, -75, -100],02/03/2022 18:36:47
[-68, -57, -65, -85, -85],02/03/2022 18:36:51
[-71, -58, -65, -75, -83],02/03/2022 18:36:55
[-71, -59, -67, -72, -84],02/03/2022 18:36:59
[-76, -57, -67, -72, -86],02/03/2022 18:37:04
[-76, -54, -66, -72, -82],02/03/2022 18:37:08
[-68, -53, -67, -75, -85],02/03/2022 18:37:12
[-78, -53, -67, -87, -84],02/03/2022 18:37:16
[-69, -54, -66, -86, -85],02/03/2022 18:37:20
[-68, -59, -65, -86, -85],02/03/2022 18:37:24
[-68, -57, -67, -86, -85],02/03/2022 18:37:29
[-69, -57, -65, -87, -84],02/03/2022 18:37:33
[-78, -58, -64, -72, -85],02/03/2022 18:37:37
[-69, -58, -64, -88, -85],02/03/2022 18:37:41
[-78, -58, -64, -87, -84],02/03/2022 18:37:45
[-78, -59, -65, -71, -84],02/03/2022 18:37:49
[-71, -59, -67, -74, -84],02/03/2022 18:37:54
[-68, -59, -63, -74, -83],02/03/2022 18:37:58
[-100, -59, -67, -74, -81],02/03/2022 18:38:02
[-71, -53, -67, -85, -90],02/03/2022 18:38:06
[-71, -53, -63, -75, -85],02/03/2022 18:38:10
[-72, -53, -66, -72, -83],02/03/2022 18:38:14
[-72, -54, -62, -72, -84],02/03/2022 18:38:19
[-78, -53, -64, -73, -83],02/03/2022 18:38:23
[-76, -59, -64, -72, -83],02/03/2022 18:38:27
[-77, -57, -65, -72, -86],02/03/2022 18:38:31
[-71, -59, -66, -75, -85],02/03/2022 18:38:35
[-71, -58, -67, -86, -85],02/03/2022 18:38:40
[-68, -59, -66, -74, -84],02/03/2022 18:38:44
[-71, -53, -65, -75, -81],02/03/2022 18:38:48
[-71, -53, -64, -72, -82],02/03/2022 18:38:52
[-71, -53, -64, -74, -85],02/03/2022 18:38:56
[-71, -59, -64, -72, -86],02/03/2022 18:39:00
[-71, -53, -64, -72, -84],02/03/2022 18:39:05
[-71, -54, -64, -72, -84],02/03/2022 18:39:09
[-71, -53, -69, -88, -84],02/03/2022 18:39:13
[-68, -53, -64, -88, -83],02/03/2022 18:39:17
[-68, -53, -64, -71, -85],02/03/2022 18:39:21
[-68, -58, -66, -74, -85],02/03/2022 18:39:25
[-68, -60, -66, -87, -86],02/03/2022 18:39:30
[-78, -59, -67, -72, -83],02/03/2022 18:39:34
[-77, -57, -65, -75, -83],02/03/2022 18:39:38
[-71, -60, -65, -71, -85],02/03/2022 18:39:42
[-77, -53, -64, -86, -85],02/03/2022 18:39:46
[-78, -53, -65, -88, -100],02/03/2022 18:39:50
[-68, -59, -65, -74, -83],02/03/2022 18:39:55
[-68, -53, -67, -75, -84],02/03/2022 18:39:59
[-68, -59, -67, -74, -82],02/03/2022 18:40:03
[-68, -57, -67, -74, -83],02/03/2022 18:40:07
[-68, -57, -64, -71, -83],02/03/2022 18:40:11
[-72, -60, -64, -73, -84],02/03/2022 18:40:15
[-69, -58, -67, -72, -83],02/03/2022 18:40:20
[-78, -53, -65, -72, -100],02/03/2022 18:40:24
[-70, -60, -65, -72, -84],02/03/2022 18:40:28
[-69, -53, -64, -87, -100],02/03/2022 18:40:32
[-69, -60, -66, -88, -82],02/03/2022 18:40:36
[-68, -54, -65, -75, -85],02/03/2022 18:40:40
[-68, -58, -65, -85, -83],02/03/2022 18:40:45
[-77, -54, -66, -72, -100],02/03/2022 18:40:49
[-70, -53, -66, -72, -85],02/03/2022 18:40:53
[-69, -54, -67, -73, -85],02/03/2022 18:40:57
[-71, -59, -67, -75, -83],02/03/2022 18:41:01
[-71, -58, -67, -71, -83],02/03/2022 18:41:05
[-70, -59, -67, -86, -83],02/03/2022 18:41:09
[-70, -60, -65, -85, -84],02/03/2022 18:41:14
[-70, -57, -65, -87, -83],02/03/2022 18:41:18
[-78, -54, -64, -86, -84],02/03/2022 18:41:22
[-71, -59, -67, -74, -85],02/03/2022 18:41:26
[-71, -60, -64, -88, -83],02/03/2022 18:41:30
[-71, -59, -66, -85, -84],02/03/2022 18:41:35
[-71, -54, -66, -88, -85],02/03/2022 18:41:39
[-71, -58, -67, -72, -85],02/03/2022 18:41:43
[-70, -57, -66, -75, -84],02/03/2022 18:41:47
[-79, -58, -68, -86, -85],02/03/2022 18:41:51
[-81, -58, -64, -76, -86],02/03/2022 18:41:55
[-71, -59, -63, -75, -84],02/03/2022 18:41:59
[-82, -59, -66, -75, -81],02/03/2022 18:42:04
[-71, -59, -64, -72, -84],02/03/2022 18:42:08
[-69, -57, -64, -72, -84],02/03/2022 18:42:12
[-71, -59, -63, -72, -85],02/03/2022 18:42:16
[-69, -54, -65, -88, -83],02/03/2022 18:42:20
[-70, -54, -64, -89, -86],02/03/2022 18:42:24
[-80, -54, -66, -75, -84],02/03/2022 18:42:29
[-71, -57, -67, -75, -85],02/03/2022 18:42:33
[-71, -53, -66, -75, -84],02/03/2022 18:42:37
[-70, -58, -66, -73, -85],02/03/2022 18:42:41
[-71, -59, -65, -75, -84],02/03/2022 18:42:45
[-68, -58, -64, -72, -85],02/03/2022 18:42:50
[-69, -59, -65, -72, -85],02/03/2022 18:42:54
[-71, -53, -66, -85, -100],02/03/2022 18:42:58
[-82, -59, -65, -73, -85],02/03/2022 18:43:02
[-69, -59, -66, -74, -100],02/03/2022 18:43:06
[-71, -59, -66, -74, -86],02/03/2022 18:43:10
[-71, -59, -65, -75, -100],02/03/2022 18:43:15
[-68, -54, -67, -75, -100],02/03/2022 18:43:19
[-71, -53, -64, -86, -85],02/03/2022 18:43:23
[-69, -54, -65, -87, -82],02/03/2022 18:43:27
[-81, -53, -65, -86, -84],02/03/2022 18:43:31
[-79, -53, -63, -87, -100],02/03/2022 18:43:35
[-80, -58, -64, -72, -100],02/03/2022 18:43:40
[-80, -58, -65, -75, -83],02/03/2022 18:43:44
[-69, -58, -65, -72, -84],02/03/2022 18:43:48
[-71, -58, -64, -71, -82],02/03/2022 18:43:52
[-71, -59, -65, -71, -83],02/03/2022 18:43:56
[-68, -59, -65, -88, -83],02/03/2022 18:44:00
[-70, -53, -66, -88, -85],02/03/2022 18:44:04
[-68, -59, -66, -87, -83],02/03/2022 18:44:09
[-79, -53, -66, -89, -85],02/03/2022 18:44:13
[-69, -54, -67, -87, -83],02/03/2022 18:44:17
[-69, -53, -64, -72, -83],02/03/2022 18:44:21
[-71, -57, -65, -72, -83],02/03/2022 18:44:25
[-70, -53, -64, -72, -83],02/03/2022 18:44:30
[-71, -57, -64, -86, -100],02/03/2022 18:44:34
[-71, -59, -64, -72, -83],02/03/2022 18:44:38
[-71, -59, -64, -87, -85],02/03/2022 18:44:42
[-79, -58, -66, -74, -100],02/03/2022 18:44:46
[-77, -60, -61, -72, -84],02/03/2022 18:44:50
[-69, -53, -64, -86, -82],02/03/2022 18:44:54
[-68, -59, -64, -75, -85],02/03/2022 18:44:59
[-79, -54, -67, -72, -86],02/03/2022 18:45:03
[-71, -53, -64, -74, -83],02/03/2022 18:45:07
[-71, -54, -64, -75, -86],02/03/2022 18:45:11
[-71, -58, -65, -75, -83],02/03/2022 18:45:15
[-70, -58, -66, -88, -85],02/03/2022 18:45:20
[-77, -57, -64, -72, -84],02/03/2022 18:45:24
[-73, -57, -64, -88, -83],02/03/2022 18:45:28
[-73, -57, -63, -88, -100],02/03/2022 18:45:32
[-76, -59, -65, -72, -86],02/03/2022 18:45:36
[-77, -60, -64, -72, -84],02/03/2022 18:45:40
[-70, -58, -66, -73, -84],02/03/2022 18:45:45
[-71, -57, -64, -89, -84],02/03/2022 18:45:49
[-69, -53, -64, -74, -85],02/03/2022 18:45:53
[-70, -59, -64, -88, -84],02/03/2022 18:45:57
[-75, -58, -61, -87, -83],02/03/2022 18:46:01
[-71, -59, -65, -86, -84],02/03/2022 18:46:05
[-71, -61, -65, -90, -82],02/03/2022 18:46:09
