
[-56, -62, -100, -82, -100],27/02/2022 17:38:16
[-55, -57, -79, -86, -100],27/02/2022 17:38:20
[-56, -62, -83, -85, -100],27/02/2022 17:38:24
[-57, -58, -80, -86, -100],27/02/2022 17:38:28
[-58, -58, -81, -81, -100],27/02/2022 17:38:32
[-58, -58, -81, -78, -100],27/02/2022 17:38:36
[-57, -62, -90, -82, -100],27/02/2022 17:38:41
[-58, -61, -84, -77, -100],27/02/2022 17:38:45
[-56, -66, -78, -88, -100],27/02/2022 17:38:49
[-56, -65, -85, -87, -100],27/02/2022 17:38:53
[-56, -65, -77, -87, -100],27/02/2022 17:38:57
[-56, -65, -79, -87, -100],27/02/2022 17:39:01
[-56, -58, -77, -83, -100],27/02/2022 17:39:05
[-65, -61, -76, -77, -100],27/02/2022 17:39:10
[-63, -65, -81, -88, -100],27/02/2022 17:39:14
[-57, -62, -86, -77, -93],27/02/2022 17:39:18
[-56, -61, -84, -77, -100],27/02/2022 17:39:22
[-58, -61, -78, -78, -100],27/02/2022 17:39:26
[-58, -61, -78, -83, -100],27/02/2022 17:39:30
[-57, -57, -77, -89, -100],27/02/2022 17:39:35
[-57, -57, -77, -86, -100],27/02/2022 17:39:39
[-56, -58, -76, -81, -100],27/02/2022 17:39:43
[-64, -64, -77, -77, -100],27/02/2022 17:39:47
[-64, -64, -77, -77, -100],27/02/2022 17:39:52
[-63, -64, -77, -78, -100],27/02/2022 17:39:55
[-63, -64, -84, -78, -100],27/02/2022 17:40:00
[-64, -64, -100, -78, -100],27/02/2022 17:40:04
[-57, -58, -77, -86, -100],27/02/2022 17:40:08
[-57, -64, -87, -82, -100],27/02/2022 17:40:12
[-57, -64, -77, -82, -100],27/02/2022 17:40:16
[-57, -64, -77, -85, -100],27/02/2022 17:40:22
[-56, -63, -87, -82, -100],27/02/2022 17:40:24
[-56, -59, -76, -78, -100],27/02/2022 17:40:29
[-57, -67, -100, -85, -100],27/02/2022 17:40:33
[-55, -58, -76, -84, -100],27/02/2022 17:40:37
[-56, -63, -76, -86, -100],27/02/2022 17:40:41
[-58, -67, -76, -85, -100],27/02/2022 17:40:45
[-58, -67, -76, -82, -100],27/02/2022 17:40:49
[-63, -59, -87, -78, -100],27/02/2022 17:40:54
[-58, -68, -76, -82, -100],27/02/2022 17:40:58
[-63, -59, -76, -83, -100],27/02/2022 17:41:02
[-56, -64, -76, -85, -100],27/02/2022 17:41:06
[-56, -64, -76, -85, -100],27/02/2022 17:41:10
[-56, -64, -76, -84, -100],27/02/2022 17:41:15
[-58, -64, -89, -77, -100],27/02/2022 17:41:19
[-64, -64, -76, -85, -100],27/02/2022 17:41:23
[-58, -58, -76, -81, -100],27/02/2022 17:41:27
[-63, -64, -77, -85, -100],27/02/2022 17:41:31
[-63, -64, -100, -79, -100],27/02/2022 17:41:35
[-63, -64, -100, -78, -100],27/02/2022 17:41:39
[-55, -67, -79, -78, -100],27/02/2022 17:41:43
[-56, -69, -76, -78, -100],27/02/2022 17:41:47
[-56, -59, -77, -85, -100],27/02/2022 17:41:52
[-56, -58, -76, -78, -100],27/02/2022 17:41:56
[-57, -58, -76, -85, -100],27/02/2022 17:42:00
[-63, -67, -76, -78, -100],27/02/2022 17:42:04
[-63, -64, -77, -84, -100],27/02/2022 17:42:08
[-63, -64, -77, -84, -100],27/02/2022 17:42:12
[-63, -63, -76, -84, -100],27/02/2022 17:42:17
[-56, -63, -76, -81, -100],27/02/2022 17:42:21
[-56, -58, -76, -86, -100],27/02/2022 17:42:25
[-58, -64, -100, -85, -100],27/02/2022 17:42:29
[-56, -58, -76, -85, -100],27/02/2022 17:42:33
[-64, -58, -87, -82, -100],27/02/2022 17:42:37
[-63, -58, -76, -86, -100],27/02/2022 17:42:41
[-63, -68, -75, -82, -100],27/02/2022 17:42:46
[-55, -59, -76, -77, -100],27/02/2022 17:42:50
[-55, -67, -76, -77, -100],27/02/2022 17:42:54
[-56, -58, -90, -77, -100],27/02/2022 17:42:58
[-56, -68, -77, -86, -100],27/02/2022 17:43:02
[-58, -68, -76, -82, -100],27/02/2022 17:43:06
[-56, -68, -100, -83, -100],27/02/2022 17:43:11
[-57, -68, -84, -83, -100],27/02/2022 17:43:15
[-56, -67, -77, -77, -100],27/02/2022 17:43:19
[-62, -63, -77, -76, -100],27/02/2022 17:43:23
[-63, -64, -76, -86, -100],27/02/2022 17:43:27
[-63, -64, -76, -87, -100],27/02/2022 17:43:31
[-55, -64, -76, -87, -100],27/02/2022 17:43:36
[-57, -64, -76, -78, -100],27/02/2022 17:43:40
[-57, -64, -76, -77, -100],27/02/2022 17:43:44
[-58, -58, -76, -83, -100],27/02/2022 17:43:48
[-57, -58, -76, -82, -100],27/02/2022 17:43:52
[-63, -63, -77, -83, -100],27/02/2022 17:43:56
[-63, -67, -87, -86, -100],27/02/2022 17:44:01
[-63, -68, -76, -86, -100],27/02/2022 17:44:05
[-63, -68, -76, -86, -100],27/02/2022 17:44:09
[-56, -68, -76, -83, -100],27/02/2022 17:44:13
[-58, -58, -75, -86, -100],27/02/2022 17:44:17
[-58, -64, -88, -77, -100],27/02/2022 17:44:21
[-57, -64, -100, -78, -100],27/02/2022 17:44:26
[-62, -64, -77, -77, -100],27/02/2022 17:44:30
[-63, -67, -76, -77, -100],27/02/2022 17:44:34
[-56, -57, -77, -87, -100],27/02/2022 17:44:39
[-63, -64, -77, -84, -100],27/02/2022 17:44:42
[-63, -58, -76, -87, -100],27/02/2022 17:44:47
[-58, -63, -77, -84, -100],27/02/2022 17:44:51
[-58, -64, -77, -86, -100],27/02/2022 17:44:55
[-56, -67, -77, -77, -100],27/02/2022 17:44:59
[-55, -58, -75, -77, -100],27/02/2022 17:45:03
[-57, -59, -84, -77, -100],27/02/2022 17:45:07
[-56, -68, -89, -76, -100],27/02/2022 17:45:11
[-64, -64, -77, -77, -100],27/02/2022 17:45:16
[-58, -58, -78, -82, -100],27/02/2022 17:45:20
[-57, -68, -83, -83, -100],27/02/2022 17:45:24
[-57, -67, -100, -84, -100],27/02/2022 17:45:28
[-57, -67, -84, -78, -100],27/02/2022 17:45:32
[-63, -64, -100, -87, -100],27/02/2022 17:45:37
[-58, -64, -77, -84, -100],27/02/2022 17:45:41
[-56, -64, -87, -77, -100],27/02/2022 17:45:45
[-56, -64, -87, -84, -100],27/02/2022 17:45:49
[-63, -64, -76, -86, -100],27/02/2022 17:45:54
[-57, -58, -76, -83, -100],27/02/2022 17:45:57
[-63, -68, -77, -77, -100],27/02/2022 17:46:02
[-57, -58, -76, -81, -100],27/02/2022 17:46:06
[-57, -68, -85, -84, -100],27/02/2022 17:46:10
[-63, -58, -87, -83, -100],27/02/2022 17:46:14
[-55, -64, -77, -77, -100],27/02/2022 17:46:18
[-57, -67, -77, -86, -100],27/02/2022 17:46:22
[-63, -68, -100, -77, -100],27/02/2022 17:46:27
[-55, -68, -76, -78, -100],27/02/2022 17:46:31
[-57, -64, -77, -83, -100],27/02/2022 17:46:35
[-58, -64, -77, -84, -100],27/02/2022 17:46:39
[-58, -64, -83, -84, -100],27/02/2022 17:46:43
[-58, -63, -76, -85, -100],27/02/2022 17:46:47
[-63, -64, -77, -84, -100],27/02/2022 17:46:52
[-57, -58, -78, -77, -100],27/02/2022 17:46:56
[-56, -68, -86, -76, -100],27/02/2022 17:47:00
[-56, -67, -77, -77, -100],27/02/2022 17:47:04
[-56, -58, -77, -77, -100],27/02/2022 17:47:08
[-64, -67, -77, -77, -100],27/02/2022 17:47:13
[-57, -63, -77, -85, -100],27/02/2022 17:47:17
[-63, -64, -85, -81, -100],27/02/2022 17:47:21
[-58, -63, -77, -85, -100],27/02/2022 17:47:25
[-63, -64, -83, -86, -100],27/02/2022 17:47:29
[-56, -58, -78, -77, -100],27/02/2022 17:47:33
[-56, -59, -77, -77, -100],27/02/2022 17:47:38
[-63, -58, -100, -77, -100],27/02/2022 17:47:42
[-58, -58, -77, -77, -100],27/02/2022 17:47:46
[-58, -64, -78, -86, -100],27/02/2022 17:47:50
[-63, -68, -76, -82, -100],27/02/2022 17:47:54
[-63, -68, -76, -82, -100],27/02/2022 17:47:58
[-64, -67, -76, -83, -100],27/02/2022 17:48:02
[-63, -68, -76, -86, -100],27/02/2022 17:48:07
[-58, -59, -77, -86, -100],27/02/2022 17:48:11
[-56, -64, -76, -77, -100],27/02/2022 17:48:15
[-57, -64, -77, -76, -100],27/02/2022 17:48:19
[-55, -63, -78, -77, -100],27/02/2022 17:48:23
[-58, -63, -77, -78, -100],27/02/2022 17:48:27
[-63, -58, -78, -87, -100],27/02/2022 17:48:32
[-64, -58, -78, -85, -100],27/02/2022 17:48:36
[-55, -59, -77, -86, -100],27/02/2022 17:48:40
[-55, -58, -89, -85, -100],27/02/2022 17:48:44
[-63, -58, -77, -86, -100],27/02/2022 17:48:49
[-57, -67, -77, -82, -100],27/02/2022 17:48:53
[-58, -68, -77, -76, -100],27/02/2022 17:48:57
[-56, -68, -76, -77, -100],27/02/2022 17:49:01
[-57, -67, -77, -77, -100],27/02/2022 17:49:05
[-64, -67, -88, -77, -100],27/02/2022 17:49:09
[-64, -64, -84, -84, -100],27/02/2022 17:49:14
[-63, -64, -77, -81, -100],27/02/2022 17:49:18
[-64, -64, -77, -85, -100],27/02/2022 17:49:22
[-100, -68, -84, -85, -100],27/02/2022 17:49:26
[-56, -58, -77, -77, -100],27/02/2022 17:49:30
[-56, -58, -77, -78, -100],27/02/2022 17:49:34
[-63, -59, -100, -77, -100],27/02/2022 17:49:39
[-56, -58, -84, -87, -100],27/02/2022 17:49:43
[-63, -58, -77, -84, -100],27/02/2022 17:49:47
[-63, -68, -77, -85, -100],27/02/2022 17:49:51
[-58, -67, -83, -86, -100],27/02/2022 17:49:55
[-58, -68, -77, -86, -100],27/02/2022 17:49:59
[-57, -68, -76, -77, -100],27/02/2022 17:50:04
[-56, -58, -88, -85, -100],27/02/2022 17:50:08
[-56, -63, -77, -77, -100],27/02/2022 17:50:12
[-55, -64, -85, -82, -100],27/02/2022 17:50:16
[-56, -64, -77, -86, -100],27/02/2022 17:50:20
[-56, -68, -78, -84, -100],27/02/2022 17:50:24
[-63, -58, -78, -85, -100],27/02/2022 17:50:29
[-58, -59, -76, -77, -100],27/02/2022 17:50:33
[-56, -64, -77, -85, -100],27/02/2022 17:50:37
[-58, -58, -77, -77, -100],27/02/2022 17:50:41
[-57, -68, -100, -78, -100],27/02/2022 17:50:45
[-56, -68, -85, -83, -100],27/02/2022 17:50:50
[-57, -58, -76, -84, -100],27/02/2022 17:50:54
[-56, -58, -77, -85, -100],27/02/2022 17:50:58
[-56, -66, -79, -85, -100],27/02/2022 17:51:02
[-57, -58, -77, -77, -100],27/02/2022 17:51:06
[-63, -63, -76, -77, -100],27/02/2022 17:51:10
[-57, -64, -77, -77, -100],27/02/2022 17:51:14
[-57, -64, -77, -77, -100],27/02/2022 17:51:19
[-57, -64, -82, -85, -100],27/02/2022 17:51:23
[-58, -59, -78, -85, -100],27/02/2022 17:51:27
[-63, -59, -85, -82, -100],27/02/2022 17:51:31
[-56, -58, -77, -82, -100],27/02/2022 17:51:35
[-56, -58, -77, -84, -100],27/02/2022 17:51:39
[-56, -58, -77, -83, -100],27/02/2022 17:51:44
[-59, -67, -77, -79, -100],27/02/2022 17:51:48
[-63, -68, -100, -87, -100],27/02/2022 17:51:52
[-57, -63, -78, -77, -100],27/02/2022 17:51:57
[-64, -67, -77, -76, -100],27/02/2022 17:52:01
[-56, -67, -76, -81, -100],27/02/2022 17:52:05
[-57, -59, -100, -84, -100],27/02/2022 17:52:10
[-56, -64, -77, -85, -100],27/02/2022 17:52:14
[-56, -58, -78, -87, -100],27/02/2022 17:52:18
[-57, -64, -100, -77, -100],27/02/2022 17:52:22
[-63, -68, -89, -76, -100],27/02/2022 17:52:26
[-63, -67, -84, -77, -100],27/02/2022 17:52:31
[-63, -58, -77, -77, -100],27/02/2022 17:52:34
[-63, -58, -100, -77, -100],27/02/2022 17:52:38
[-63, -58, -76, -84, -100],27/02/2022 17:52:43
[-56, -67, -76, -84, -100],27/02/2022 17:52:47
[-63, -67, -89, -86, -100],27/02/2022 17:52:51
[-58, -67, -87, -77, -100],27/02/2022 17:52:55
[-57, -67, -85, -82, -100],27/02/2022 17:52:59
[-63, -59, -84, -87, -100],27/02/2022 17:53:03
[-63, -63, -77, -86, -100],27/02/2022 17:53:08
[-64, -64, -77, -84, -100],27/02/2022 17:53:12
[-57, -64, -77, -76, -100],27/02/2022 17:53:16
[-63, -68, -77, -83, -100],27/02/2022 17:53:20
[-57, -64, -77, -84, -100],27/02/2022 17:53:24
[-57, -58, -77, -84, -100],27/02/2022 17:53:28
[-58, -67, -88, -77, -100],27/02/2022 17:53:33
[-56, -58, -78, -78, -100],27/02/2022 17:53:37
[-58, -64, -88, -84, -100],27/02/2022 17:53:41
[-56, -67, -77, -76, -100],27/02/2022 17:53:45
[-55, -67, -78, -86, -100],27/02/2022 17:53:49
[-56, -58, -83, -87, -100],27/02/2022 17:53:53
[-57, -67, -77, -85, -100],27/02/2022 17:53:57
[-63, -67, -100, -76, -100],27/02/2022 17:54:02
[-63, -64, -77, -76, -100],27/02/2022 17:54:06
[-57, -63, -100, -84, -100],27/02/2022 17:54:10
[-58, -64, -77, -82, -100],27/02/2022 17:54:14
[-57, -61, -77, -100, -100],27/02/2022 17:54:18
[-58, -59, -84, -77, -100],27/02/2022 17:54:22
[-55, -59, -100, -82, -100],27/02/2022 17:54:26
[-56, -59, -77, -83, -100],27/02/2022 17:54:31
[-56, -58, -77, -83, -100],27/02/2022 17:54:35
[-56, -58, -76, -75, -100],27/02/2022 17:54:39
[-57, -67, -78, -85, -100],27/02/2022 17:54:43
[-63, -67, -83, -84, -100],27/02/2022 17:54:47
[-58, -67, -84, -85, -100],27/02/2022 17:54:51
[-57, -68, -84, -85, -100],27/02/2022 17:54:56
[-56, -59, -100, -86, -100],27/02/2022 17:55:00
[-58, -64, -82, -82, -100],27/02/2022 17:55:04
[-57, -67, -77, -82, -100],27/02/2022 17:55:08
[-56, -64, -78, -77, -100],27/02/2022 17:55:12
[-56, -64, -78, -83, -100],27/02/2022 17:55:17
[-63, -58, -76, -84, -100],27/02/2022 17:55:21
[-63, -58, -100, -86, -100],27/02/2022 17:55:25
[-63, -58, -77, -84, -100],27/02/2022 17:55:29
[-63, -58, -77, -83, -100],27/02/2022 17:55:33
[-64, -58, -100, -77, -100],27/02/2022 17:55:37
[-56, -67, -78, -77, -100],27/02/2022 17:55:42
[-58, -58, -87, -77, -100],27/02/2022 17:55:46
[-56, -58, -78, -77, -100],27/02/2022 17:55:50
[-56, -68, -78, -76, -100],27/02/2022 17:55:54
[-63, -58, -83, -82, -100],27/02/2022 17:55:58
[-63, -64, -84, -85, -100],27/02/2022 17:56:02
[-63, -68, -77, -84, -100],27/02/2022 17:56:07
[-64, -67, -84, -82, -100],27/02/2022 17:56:11
[-63, -68, -83, -86, -100],27/02/2022 17:56:15
[-58, -64, -77, -85, -100],27/02/2022 17:56:19
[-63, -59, -78, -78, -100],27/02/2022 17:56:23
[-58, -65, -77, -84, -100],27/02/2022 17:56:28
[-64, -64, -77, -77, -100],27/02/2022 17:56:31
[-57, -64, -76, -79, -100],27/02/2022 17:56:36
[-55, -59, -78, -83, -100],27/02/2022 17:56:40
[-56, -58, -84, -83, -100],27/02/2022 17:56:45
[-57, -58, -85, -77, -100],27/02/2022 17:56:48
[-56, -58, -77, -83, -100],27/02/2022 17:56:52
[-58, -58, -77, -86, -100],27/02/2022 17:56:56
[-58, -68, -100, -77, -100],27/02/2022 17:57:01
[-57, -68, -84, -77, -100],27/02/2022 17:57:05
[-57, -64, -84, -85, -100],27/02/2022 17:57:09
[-58, -67, -77, -82, -100],27/02/2022 17:57:13
[-56, -64, -76, -81, -100],27/02/2022 17:57:17
[-56, -58, -83, -83, -100],27/02/2022 17:57:22
[-56, -58, -77, -84, -100],27/02/2022 17:57:26
[-57, -58, -77, -82, -100],27/02/2022 17:57:30
[-55, -58, -78, -84, -100],27/02/2022 17:57:34
[-57, -67, -78, -77, -100],27/02/2022 17:57:38
[-58, -67, -88, -78, -100],27/02/2022 17:57:42
[-57, -67, -77, -78, -100],27/02/2022 17:57:47
[-63, -67, -78, -78, -89],27/02/2022 17:57:51
[-56, -67, -77, -84, -100],27/02/2022 17:57:55
[-64, -58, -78, -84, -100],27/02/2022 17:57:59
[-56, -64, -78, -83, -100],27/02/2022 17:58:03
[-56, -64, -76, -82, -100],27/02/2022 17:58:07
[-58, -64, -77, -83, -100],27/02/2022 17:58:12
[-63, -58, -83, -78, -91],27/02/2022 17:58:16
[-63, -58, -76, -78, -100],27/02/2022 17:58:20
[-63, -58, -77, -77, -100],27/02/2022 17:58:24
[-64, -58, -77, -84, -100],27/02/2022 17:58:28
[-63, -58, -87, -82, -100],27/02/2022 17:58:32
[-55, -67, -88, -100, -100],27/02/2022 17:58:37
[-56, -58, -77, -77, -100],27/02/2022 17:58:41
[-56, -67, -78, -77, -100],27/02/2022 17:58:45
[-56, -68, -77, -84, -100],27/02/2022 17:58:49
[-63, -68, -77, -83, -100],27/02/2022 17:58:53
[-64, -58, -84, -84, -100],27/02/2022 17:58:57
