
[-54, -59, -86, -79, -93],27/02/2022 16:34:08
[-54, -59, -86, -91, -90],27/02/2022 16:34:12
[-63, -59, -76, -79, -92],27/02/2022 16:34:17
[-55, -60, -77, -79, -100],27/02/2022 16:34:21
[-54, -66, -82, -100, -100],27/02/2022 16:34:25
[-54, -66, -81, -80, -100],27/02/2022 16:34:29
[-63, -66, -79, -78, -100],27/02/2022 16:34:33
[-54, -71, -80, -79, -100],27/02/2022 16:34:37
[-56, -72, -75, -100, -100],27/02/2022 16:34:42
[-56, -66, -77, -79, -100],27/02/2022 16:34:46
[-54, -70, -77, -100, -100],27/02/2022 16:34:50
[-57, -71, -77, -93, -89],27/02/2022 16:34:54
[-56, -66, -77, -78, -90],27/02/2022 16:34:58
[-54, -59, -78, -78, -100],27/02/2022 16:35:03
[-54, -66, -81, -79, -92],27/02/2022 16:35:07
[-54, -59, -77, -100, -100],27/02/2022 16:35:11
[-55, -66, -79, -77, -100],27/02/2022 16:35:15
[-56, -71, -77, -92, -100],27/02/2022 16:35:19
[-56, -66, -80, -91, -90],27/02/2022 16:35:23
[-57, -66, -76, -90, -91],27/02/2022 16:35:27
[-62, -68, -78, -75, -92],27/02/2022 16:35:32
[-57, -59, -76, -75, -100],27/02/2022 16:35:36
[-54, -66, -100, -90, -100],27/02/2022 16:35:40
[-57, -71, -76, -100, -91],27/02/2022 16:35:44
[-55, -72, -77, -100, -91],27/02/2022 16:35:48
[-56, -60, -78, -95, -100],27/02/2022 16:35:52
[-57, -66, -76, -76, -91],27/02/2022 16:35:56
[-100, -67, -83, -76, -94],27/02/2022 16:36:01
[-56, -59, -100, -100, -92],27/02/2022 16:36:05
[-63, -66, -78, -76, -90],27/02/2022 16:36:10
[-62, -66, -78, -75, -92],27/02/2022 16:36:13
[-62, -71, -77, -75, -100],27/02/2022 16:36:17
[-55, -72, -77, -76, -92],27/02/2022 16:36:22
[-55, -72, -77, -75, -91],27/02/2022 16:36:26
[-55, -72, -83, -91, -91],27/02/2022 16:36:30
