
[-82, -73, -66, -69, -91],24/02/2022 19:19:50
[-83, -73, -55, -74, -82],24/02/2022 19:19:54
[-84, -74, -76, -73, -72],24/02/2022 19:19:58
[-83, -76, -52, -72, -71],24/02/2022 19:20:02
[-86, -74, -54, -100, -71],24/02/2022 19:20:06
[-83, -75, -60, -72, -73],24/02/2022 19:20:10
[-82, -75, -67, -67, -77],24/02/2022 19:20:15
[-83, -74, -67, -71, -100],24/02/2022 19:20:19
[-85, -100, -67, -82, -75],24/02/2022 19:20:23
[-100, -74, -55, -100, -72],24/02/2022 19:20:27
[-81, -74, -55, -68, -74],24/02/2022 19:20:31
[-81, -74, -55, -68, -82],24/02/2022 19:20:35
[-82, -74, -65, -72, -82],24/02/2022 19:20:40
[-81, -74, -70, -73, -82],24/02/2022 19:20:44
[-82, -75, -61, -70, -71],24/02/2022 19:20:48
[-100, -74, -59, -70, -80],24/02/2022 19:20:52
[-81, -74, -59, -68, -81],24/02/2022 19:20:56
[-100, -76, -62, -71, -73],24/02/2022 19:21:01
[-84, -74, -51, -68, -73],24/02/2022 19:21:05
[-100, -75, -59, -70, -80],24/02/2022 19:21:09
[-82, -74, -63, -68, -75],24/02/2022 19:21:13
[-100, -74, -51, -67, -74],24/02/2022 19:21:17
[-84, -78, -58, -69, -85],24/02/2022 19:21:21
[-84, -78, -62, -69, -77],24/02/2022 19:21:25
[-82, -75, -57, -72, -75],24/02/2022 19:21:29
[-81, -74, -76, -71, -72],24/02/2022 19:21:34
[-82, -74, -53, -73, -82],24/02/2022 19:21:38
[-84, -74, -52, -66, -72],24/02/2022 19:21:42
[-86, -75, -54, -69, -86],24/02/2022 19:21:46
[-85, -74, -54, -66, -83],24/02/2022 19:21:50
[-100, -75, -56, -66, -76],24/02/2022 19:21:55
[-100, -75, -61, -71, -74],24/02/2022 19:21:59
[-85, -73, -62, -70, -76],24/02/2022 19:22:03
[-85, -75, -60, -66, -77],24/02/2022 19:22:07
[-84, -75, -62, -70, -84],24/02/2022 19:22:11
[-81, -74, -60, -70, -72],24/02/2022 19:22:15
[-100, -75, -52, -68, -82],24/02/2022 19:22:19
[-100, -74, -55, -68, -74],24/02/2022 19:22:24
[-81, -79, -60, -64, -72],24/02/2022 19:22:28
[-81, -75, -63, -66, -71],24/02/2022 19:22:32
[-82, -75, -63, -69, -78],24/02/2022 19:22:36
[-83, -73, -69, -69, -85],24/02/2022 19:22:40
[-82, -76, -63, -67, -78],24/02/2022 19:22:44
[-84, -74, -57, -68, -76],24/02/2022 19:22:49
[-82, -74, -52, -70, -76],24/02/2022 19:22:53
[-100, -74, -60, -70, -79],24/02/2022 19:22:57
[-100, -73, -72, -69, -71],24/02/2022 19:23:01
[-81, -75, -68, -69, -74],24/02/2022 19:23:05
[-84, -72, -66, -68, -74],24/02/2022 19:23:10
[-82, -73, -64, -73, -70],24/02/2022 19:23:14
[-81, -79, -57, -73, -83],24/02/2022 19:23:18
[-81, -75, -56, -72, -72],24/02/2022 19:23:22
[-82, -75, -51, -68, -71],24/02/2022 19:23:26
[-81, -75, -54, -69, -80],24/02/2022 19:23:30
[-84, -75, -55, -70, -79],24/02/2022 19:23:35
[-84, -73, -57, -71, -76],24/02/2022 19:23:39
[-83, -73, -62, -70, -78],24/02/2022 19:23:43
[-84, -75, -52, -68, -76],24/02/2022 19:23:47
[-88, -76, -66, -66, -70],24/02/2022 19:23:51
[-84, -79, -69, -75, -65],24/02/2022 19:23:55
[-86, -77, -58, -70, -65],24/02/2022 19:24:00
[-87, -78, -57, -71, -65],24/02/2022 19:24:04
[-100, -78, -56, -71, -70],24/02/2022 19:24:08
[-82, -74, -60, -69, -66],24/02/2022 19:24:12
[-89, -76, -100, -70, -87],24/02/2022 19:24:16
[-85, -76, -57, -73, -65],24/02/2022 19:24:20
[-90, -75, -62, -68, -69],24/02/2022 19:24:25
[-85, -75, -61, -72, -64],24/02/2022 19:24:29
[-91, -74, -65, -68, -69],24/02/2022 19:24:33
[-85, -78, -66, -68, -69],24/02/2022 19:24:37
[-84, -79, -65, -100, -70],24/02/2022 19:24:41
[-88, -79, -61, -70, -64],24/02/2022 19:24:46
[-90, -80, -65, -71, -65],24/02/2022 19:24:50
[-90, -79, -65, -70, -65],24/02/2022 19:24:54
[-100, -79, -65, -67, -85],24/02/2022 19:24:58
[-100, -76, -65, -67, -64],24/02/2022 19:25:02
[-90, -100, -62, -70, -64],24/02/2022 19:25:06
[-85, -76, -63, -71, -88],24/02/2022 19:25:11
[-100, -78, -63, -67, -64],24/02/2022 19:25:15
[-100, -77, -63, -71, -85],24/02/2022 19:25:19
[-87, -76, -67, -75, -64],24/02/2022 19:25:23
[-100, -82, -68, -74, -69],24/02/2022 19:25:27
