
[-100, -85, -75, -75, -78],03/03/2022 14:45:10
[-100, -80, -76, -78, -77],03/03/2022 14:45:14
[-85, -84, -79, -72, -100],03/03/2022 14:45:18
[-85, -85, -79, -72, -78],03/03/2022 14:45:22
[-93, -100, -78, -72, -81],03/03/2022 14:45:26
[-100, -89, -100, -72, -100],03/03/2022 14:45:31
[-100, -87, -80, -72, -75],03/03/2022 14:45:34
[-94, -80, -75, -80, -78],03/03/2022 14:45:38
[-100, -79, -82, -74, -77],03/03/2022 14:45:42
[-90, -80, -75, -74, -79],03/03/2022 14:45:46
[-90, -86, -79, -74, -79],03/03/2022 14:45:51
[-86, -80, -77, -75, -78],03/03/2022 14:45:55
[-91, -81, -77, -73, -78],03/03/2022 14:45:59
[-100, -100, -76, -79, -75],03/03/2022 14:46:03
[-92, -100, -78, -79, -76],03/03/2022 14:46:08
[-100, -87, -100, -80, -79],03/03/2022 14:46:11
[-82, -87, -76, -80, -76],03/03/2022 14:46:15
[-100, -88, -100, -73, -76],03/03/2022 14:46:20
[-87, -100, -76, -81, -77],03/03/2022 14:46:24
[-100, -81, -76, -75, -78],03/03/2022 14:46:28
[-94, -81, -100, -74, -100],03/03/2022 14:46:32
[-91, -100, -76, -72, -76],03/03/2022 14:46:36
[-100, -79, -100, -81, -77],03/03/2022 14:46:40
[-86, -78, -77, -82, -77],03/03/2022 14:46:44
[-91, -90, -80, -79, -77],03/03/2022 14:46:48
[-91, -87, -77, -74, -78],03/03/2022 14:46:53
[-100, -100, -79, -72, -76],03/03/2022 14:46:57
[-85, -88, -80, -75, -80],03/03/2022 14:47:01
[-90, -80, -79, -74, -78],03/03/2022 14:47:05
[-84, -86, -77, -75, -100],03/03/2022 14:47:09
[-91, -79, -80, -72, -80],03/03/2022 14:47:13
[-85, -88, -100, -72, -77],03/03/2022 14:47:18
[-89, -100, -78, -78, -78],03/03/2022 14:47:22
[-89, -82, -100, -79, -78],03/03/2022 14:47:26
[-100, -80, -77, -81, -100],03/03/2022 14:47:30
[-100, -100, -100, -72, -76],03/03/2022 14:47:34
[-90, -85, -79, -74, -77],03/03/2022 14:47:38
[-100, -79, -100, -74, -77],03/03/2022 14:47:42
[-84, -100, -77, -74, -77],03/03/2022 14:47:46
[-100, -100, -78, -74, -75],03/03/2022 14:47:50
[-83, -100, -79, -74, -79],03/03/2022 14:47:54
[-89, -100, -80, -79, -78],03/03/2022 14:47:59
[-92, -89, -82, -74, -78],03/03/2022 14:48:03
[-91, -86, -78, -80, -76],03/03/2022 14:48:07
[-91, -81, -77, -79, -100],03/03/2022 14:48:11
[-100, -100, -79, -74, -79],03/03/2022 14:48:15
[-100, -79, -100, -79, -78],03/03/2022 14:48:19
[-85, -88, -100, -75, -76],03/03/2022 14:48:23
[-100, -86, -78, -74, -78],03/03/2022 14:48:28
[-91, -83, -79, -74, -78],03/03/2022 14:48:32
[-100, -100, -79, -80, -76],03/03/2022 14:48:36
[-100, -100, -76, -78, -75],03/03/2022 14:48:40
[-85, -100, -78, -74, -78],03/03/2022 14:48:44
[-100, -100, -77, -77, -76],03/03/2022 14:48:48
[-100, -87, -76, -78, -78],03/03/2022 14:48:52
[-100, -100, -78, -72, -79],03/03/2022 14:48:57
[-100, -100, -75, -72, -76],03/03/2022 14:49:01
[-100, -100, -75, -73, -76],03/03/2022 14:49:05
[-84, -100, -76, -72, -75],03/03/2022 14:49:09
[-100, -100, -75, -74, -75],03/03/2022 14:49:13
[-100, -86, -78, -76, -78],03/03/2022 14:49:17
[-86, -88, -77, -72, -75],03/03/2022 14:49:22
[-85, -88, -76, -73, -77],03/03/2022 14:49:26
[-100, -91, -81, -73, -79],03/03/2022 14:49:30
