
[-75, -71, -68, -60, -80],02/03/2022 16:55:47
[-75, -71, -65, -56, -82],02/03/2022 16:55:51
[-74, -71, -69, -56, -79],02/03/2022 16:55:56
[-76, -69, -67, -57, -82],02/03/2022 16:55:59
[-76, -71, -66, -56, -78],02/03/2022 16:56:03
[-76, -71, -66, -56, -77],02/03/2022 16:56:07
[-75, -64, -67, -57, -87],02/03/2022 16:56:12
[-76, -71, -66, -56, -78],02/03/2022 16:56:16
[-74, -70, -70, -56, -76],02/03/2022 16:56:20
[-74, -64, -66, -57, -77],02/03/2022 16:56:24
[-74, -71, -68, -56, -78],02/03/2022 16:56:28
[-75, -72, -70, -57, -77],02/03/2022 16:56:32
[-76, -71, -67, -56, -81],02/03/2022 16:56:37
[-75, -71, -66, -59, -79],02/03/2022 16:56:41
[-74, -100, -67, -57, -79],02/03/2022 16:56:45
[-75, -72, -68, -59, -81],02/03/2022 16:56:49
[-75, -71, -70, -61, -80],02/03/2022 16:56:53
[-76, -70, -73, -56, -81],02/03/2022 16:56:57
[-75, -70, -71, -57, -82],02/03/2022 16:57:02
[-76, -70, -66, -56, -82],02/03/2022 16:57:06
[-78, -71, -71, -59, -81],02/03/2022 16:57:10
[-83, -71, -66, -59, -81],02/03/2022 16:57:14
[-78, -63, -70, -56, -100],02/03/2022 16:57:18
[-75, -63, -67, -59, -80],02/03/2022 16:57:22
[-76, -64, -70, -58, -100],02/03/2022 16:57:27
[-76, -63, -67, -56, -83],02/03/2022 16:57:31
[-88, -64, -67, -57, -81],02/03/2022 16:57:35
[-75, -72, -74, -56, -78],02/03/2022 16:57:39
[-80, -72, -68, -56, -80],02/03/2022 16:57:43
[-76, -72, -64, -56, -82],02/03/2022 16:57:47
[-84, -72, -65, -58, -77],02/03/2022 16:57:52
[-83, -71, -66, -58, -76],02/03/2022 16:57:56
[-78, -64, -68, -58, -78],02/03/2022 16:58:00
[-78, -71, -66, -59, -76],02/03/2022 16:58:04
[-77, -73, -65, -56, -84],02/03/2022 16:58:08
