
[-78, -80, -73, -58, -85],07/03/2022 19:45:21
[-81, -75, -69, -58, -82],07/03/2022 19:45:25
[-70, -85, -68, -59, -84],07/03/2022 19:45:29
[-73, -71, -100, -58, -87],07/03/2022 19:45:33
[-79, -71, -100, -47, -100],07/03/2022 19:45:37
[-70, -71, -70, -56, -85],07/03/2022 19:45:42
[-80, -72, -76, -47, -85],07/03/2022 19:45:46
[-73, -79, -69, -55, -82],07/03/2022 19:45:50
[-74, -76, -73, -55, -84],07/03/2022 19:45:54
[-74, -78, -72, -58, -83],07/03/2022 19:45:58
[-68, -73, -74, -48, -83],07/03/2022 19:46:03
[-79, -71, -74, -47, -86],07/03/2022 19:46:07
[-79, -81, -69, -47, -81],07/03/2022 19:46:11
[-79, -82, -73, -58, -85],07/03/2022 19:46:15
[-80, -83, -70, -55, -85],07/03/2022 19:46:19
[-79, -80, -70, -58, -81],07/03/2022 19:46:23
[-70, -73, -69, -55, -83],07/03/2022 19:46:28
[-69, -82, -69, -58, -82],07/03/2022 19:46:32
[-79, -71, -77, -48, -85],07/03/2022 19:46:36
[-74, -100, -77, -48, -80],07/03/2022 19:46:40
[-79, -80, -68, -48, -81],07/03/2022 19:46:44
[-72, -80, -69, -48, -83],07/03/2022 19:46:48
[-69, -81, -81, -55, -100],07/03/2022 19:46:53
[-69, -79, -70, -59, -84],07/03/2022 19:46:57
[-70, -79, -68, -58, -83],07/03/2022 19:47:01
[-79, -72, -67, -59, -83],07/03/2022 19:47:05
[-72, -72, -71, -58, -85],07/03/2022 19:47:09
[-78, -82, -67, -48, -81],07/03/2022 19:47:15
[-74, -72, -68, -59, -83],07/03/2022 19:47:18
[-100, -100, -71, -47, -81],07/03/2022 19:47:22
[-73, -70, -71, -48, -84],07/03/2022 19:47:27
[-74, -72, -71, -48, -85],07/03/2022 19:47:31
[-69, -82, -72, -58, -84],07/03/2022 19:47:35
[-74, -71, -71, -48, -80],07/03/2022 19:47:39
[-73, -73, -72, -58, -83],07/03/2022 19:47:43
[-79, -72, -70, -57, -81],07/03/2022 19:47:47
[-79, -81, -70, -59, -80],07/03/2022 19:47:51
[-74, -82, -71, -56, -83],07/03/2022 19:47:55
[-78, -84, -79, -59, -84],07/03/2022 19:48:00
[-69, -72, -72, -56, -85],07/03/2022 19:48:04
[-79, -80, -67, -60, -84],07/03/2022 19:48:08
[-70, -71, -78, -48, -81],07/03/2022 19:48:12
[-79, -71, -68, -47, -81],07/03/2022 19:48:16
[-78, -79, -81, -47, -81],07/03/2022 19:48:22
[-73, -80, -67, -47, -85],07/03/2022 19:48:26
[-73, -80, -67, -47, -84],07/03/2022 19:48:30
[-73, -80, -69, -56, -85],07/03/2022 19:48:34
[-70, -71, -70, -55, -85],07/03/2022 19:48:38
[-73, -72, -68, -55, -84],07/03/2022 19:48:42
[-100, -72, -69, -58, -86],07/03/2022 19:48:47
[-74, -73, -79, -55, -80],07/03/2022 19:48:51
[-70, -76, -70, -48, -82],07/03/2022 19:48:55
[-72, -76, -80, -48, -84],07/03/2022 19:48:59
[-73, -72, -69, -47, -85],07/03/2022 19:49:03
[-78, -76, -70, -48, -84],07/03/2022 19:49:07
[-73, -70, -71, -57, -82],07/03/2022 19:49:12
[-78, -77, -71, -58, -84],07/03/2022 19:49:16
[-72, -78, -69, -59, -80],07/03/2022 19:49:20
[-70, -76, -68, -58, -83],07/03/2022 19:49:24
[-69, -76, -69, -48, -85],07/03/2022 19:49:28
[-78, -78, -71, -56, -83],07/03/2022 19:49:32
[-82, -68, -69, -55, -86],07/03/2022 19:49:37
[-75, -72, -69, -58, -80],07/03/2022 19:49:41
[-78, -68, -72, -55, -85],07/03/2022 19:49:45
[-73, -74, -75, -56, -83],07/03/2022 19:49:49
[-70, -72, -76, -48, -83],07/03/2022 19:49:53
[-76, -75, -68, -47, -85],07/03/2022 19:49:57
[-73, -72, -71, -47, -85],07/03/2022 19:50:02
[-77, -69, -72, -47, -78],07/03/2022 19:50:06
[-72, -73, -69, -58, -81],07/03/2022 19:50:10
[-75, -77, -71, -58, -84],07/03/2022 19:50:14
[-72, -77, -70, -58, -82],07/03/2022 19:50:18
[-69, -69, -69, -59, -84],07/03/2022 19:50:23
[-70, -80, -68, -58, -85],07/03/2022 19:50:27
